dog_id,df_feedings_per_day,df_diet_consistency,df_supplements,df_primary_diet_component_organic,df_primary_diet_component_grain_free
87674,2,1,False,True,False
78016,2,2,True,True,True
71387,2,1,False,False,False
78438,2,1,False,False,False
13348,2,1,True,False,False
96132,2,1,True,False,True
37641,2,1,False,False,True
103278,2,1,False,False,False
93757,2,1,False,False,False
101958,2,1,True,False,False
85200,2,1,False,False,True
6542,1,1,False,False,False
53648,2,1,False,False,False
11335,2,1,True,False,True
56589,2,1,False,False,False
33414,4,1,True,False,False
9630,2,1,True,False,False
15081,3,1,True,True,True
41629,2,1,False,False,False
25318,2,1,True,False,False
68344,1,2,False,False,False
7989,4,2,True,False,False
32060,2,1,False,False,True
92,2,1,False,False,True
63132,2,1,False,False,False
88790,3,1,True,True,True
58539,2,2,False,False,False
57782,2,1,False,False,True
91340,3,1,False,False,True
32219,2,1,False,True,True
17492,1,1,True,False,True
92341,2,1,False,False,False
86295,2,1,False,False,False
77687,2,1,False,False,False
19484,2,1,True,False,False
57400,1,1,True,False,True
49661,3,1,True,True,True
85276,2,1,True,False,False
56854,4,1,False,True,True
82931,2,1,False,True,False
47452,2,1,False,False,True
5968,2,1,False,False,False
23281,2,1,True,False,False
81080,2,1,False,False,True
73725,2,1,False,False,False
98131,3,1,True,False,False
81462,4,1,True,False,False
77936,2,1,True,True,False
99834,1,1,True,False,True
72530,2,1,False,False,False
92289,2,2,True,False,True
32719,4,2,True,False,False
41068,4,1,False,False,False
40155,2,1,False,True,False
89970,2,1,False,False,True
3685,2,1,False,False,False
90379,2,1,False,False,False
67958,2,1,True,True,False
53620,2,1,True,False,False
55938,2,1,True,False,False
45877,2,1,True,True,False
46806,2,1,False,False,False
89144,1,1,False,False,True
53780,2,2,True,False,False
67420,2,1,False,False,False
26369,2,3,False,False,True
18117,2,1,False,False,True
81264,2,1,False,False,True
10562,1,1,False,False,False
76064,1,1,True,True,True
11975,2,1,False,False,False
11958,1,1,True,False,True
50382,2,1,True,False,False
75912,4,1,True,False,True
24984,2,1,True,False,False
29805,2,1,True,False,False
16321,2,1,True,False,False
57101,2,1,True,False,False
20261,2,1,True,False,False
28091,2,1,False,False,False
97118,2,1,False,False,True
19409,2,1,True,False,False
72446,4,1,True,False,True
87406,2,1,False,True,True
36938,4,2,True,False,True
89141,3,1,True,False,True
76670,2,1,False,True,True
18891,3,1,True,True,True
53823,2,1,False,True,True
11408,4,1,True,False,False
17303,3,1,True,False,False
25208,2,1,True,False,False
27172,2,1,False,True,False
18860,1,1,True,True,True
53166,2,1,False,True,True
90078,2,1,False,False,False
54200,2,1,True,True,True
6042,2,1,False,True,False
19598,2,1,False,False,False
96725,2,1,True,False,False
90271,3,1,True,False,False
22849,4,1,True,False,False
98240,4,1,True,False,False
79805,1,3,False,False,True
15686,2,1,False,False,True
48867,2,1,True,False,False
95270,1,1,True,False,False
4372,2,1,True,False,False
28369,4,1,False,False,False
86647,2,1,False,False,False
58496,2,1,True,False,False
26079,2,1,False,False,False
92468,2,1,False,False,True
85250,2,1,False,False,False
81127,4,1,True,False,False
65318,2,2,False,True,True
86388,4,2,True,False,True
48207,2,1,True,False,True
2049,2,1,True,True,True
68237,2,1,False,True,True
28757,2,1,False,False,False
88148,2,1,True,False,False
93582,2,2,False,False,True
45437,4,1,False,False,False
69624,4,2,False,False,False
7557,2,1,True,True,True
16852,2,1,False,False,False
33222,2,1,True,False,False
83989,2,1,False,True,True
45440,2,1,True,False,True
6273,2,1,True,False,True
69151,3,1,False,False,False
46386,2,2,False,True,True
71059,2,1,False,True,True
68474,2,1,False,False,False
57481,2,1,False,False,False
98370,2,1,True,False,True
102358,3,1,True,False,False
98568,2,1,False,False,False
71017,2,1,False,False,False
21879,1,1,True,False,True
374,2,1,False,False,False
62360,2,1,False,False,False
96649,3,1,True,False,False
79278,2,1,False,False,True
83619,2,1,True,False,False
44362,2,1,True,False,False
10090,2,1,True,False,True
9957,2,1,False,True,True
87042,2,1,True,False,False
31575,1,1,False,False,True
51886,2,1,False,False,True
88157,4,1,True,False,False
99612,4,2,True,False,True
15021,2,1,False,False,True
100709,2,1,True,True,False
96200,2,2,True,False,False
72565,2,1,False,True,False
88893,1,1,True,False,False
68676,2,1,False,False,True
42048,2,2,True,False,True
48306,2,1,True,True,False
57691,1,1,False,False,False
11993,3,1,False,False,False
83484,2,1,True,False,False
74612,2,1,False,False,False
45231,2,1,True,False,False
72346,2,1,False,True,True
89253,2,1,False,False,True
29746,2,1,False,False,False
93890,2,1,False,False,False
5797,1,1,False,False,True
90737,2,1,False,True,True
93956,2,1,False,False,True
16507,2,1,True,True,True
59915,2,2,True,False,True
25748,2,1,False,True,True
93275,2,1,False,False,False
90780,2,1,True,False,False
50919,2,1,True,True,False
55796,4,1,False,False,False
89053,1,1,False,False,False
57082,1,1,True,False,False
32185,2,1,True,False,True
83152,2,1,True,False,False
47337,4,2,True,False,False
39576,1,1,False,False,True
98765,1,1,True,False,False
89385,2,1,False,False,True
95836,2,1,True,False,False
89943,4,1,False,False,False
18474,2,1,True,False,False
12394,2,1,True,False,False
47627,2,2,False,False,True
47509,2,2,False,False,False
70709,2,1,True,True,True
103071,3,1,True,False,True
72356,2,1,True,False,False
99627,2,2,True,False,False
19945,2,1,True,False,True
17694,2,1,True,False,False
48776,2,1,False,False,False
8911,2,1,False,False,False
3418,2,1,True,False,True
88417,2,1,False,False,True
23983,2,1,True,False,False
69299,2,1,True,False,False
13947,4,1,False,False,False
82253,2,2,True,False,False
76774,2,1,True,False,False
50364,3,1,True,False,True
23381,1,1,False,False,True
27602,2,1,False,False,True
80171,2,1,True,False,False
4871,2,1,True,False,False
89250,2,1,True,False,False
87225,4,1,True,False,True
87943,4,2,False,False,True
83053,2,1,True,False,True
92369,4,1,True,False,False
67274,2,1,False,True,True
81301,2,1,False,True,True
100386,2,1,False,True,True
56004,2,1,True,False,True
69787,2,1,False,False,False
61864,2,1,True,False,True
7556,2,1,True,False,False
57844,2,1,True,True,False
23730,4,1,True,True,True
94533,4,1,True,False,False
59433,2,1,False,False,False
46602,2,1,True,False,False
74199,2,1,True,True,False
35679,4,2,True,False,True
40282,2,1,True,False,True
81941,2,1,False,True,True
86567,2,1,False,False,False
76116,4,1,True,False,True
54697,2,1,True,False,False
65198,2,1,False,False,True
57719,3,1,True,False,True
20233,1,1,False,False,False
87853,2,1,True,False,True
56915,2,1,False,False,False
26909,4,1,False,False,False
21752,2,1,False,True,False
22962,2,1,True,False,True
90122,2,1,True,False,False
75826,2,2,True,False,True
84071,2,1,True,False,True
98075,2,1,True,False,True
10401,2,1,False,False,False
47750,2,1,True,False,True
52463,2,1,True,False,False
97104,2,1,True,False,False
97007,2,1,False,False,False
46591,2,1,False,True,False
56217,2,2,True,True,True
99865,2,1,True,False,False
38265,2,1,False,False,False
18452,2,1,True,False,True
71534,3,1,True,False,True
102185,2,4,False,True,True
62448,4,1,True,False,False
67929,3,1,False,True,False
102134,2,1,True,False,False
64978,2,1,True,True,True
70881,2,1,False,True,False
99911,2,2,True,False,False
80174,2,1,True,False,False
7725,2,1,False,False,False
62362,1,1,True,False,False
80616,1,1,True,False,False
69964,2,1,False,False,False
61098,2,1,True,False,False
71207,2,1,False,False,False
96030,2,1,False,False,False
9594,2,1,False,False,False
27960,2,1,False,False,False
97170,2,1,False,False,False
78933,2,2,False,True,True
2749,2,1,False,False,True
1922,2,1,False,False,True
58398,3,1,False,False,True
79987,2,1,True,False,True
4547,3,1,False,False,True
89985,2,2,False,False,True
36759,2,1,False,False,True
29666,2,1,False,False,False
95907,2,1,True,True,True
86576,2,1,False,False,True
25743,2,1,True,True,True
41680,2,1,True,False,False
30354,4,1,True,False,False
86939,2,1,True,False,False
77085,2,1,True,False,False
47801,1,1,False,False,False
84136,2,1,True,False,False
13525,2,2,False,False,False
44573,2,2,False,False,True
45651,2,1,True,False,False
22510,4,2,True,False,False
46052,2,1,False,False,False
80657,2,1,True,False,False
78186,2,1,True,False,True
79723,2,1,False,False,False
25651,2,1,True,False,False
88901,2,1,False,False,True
11837,2,1,False,False,False
90266,3,1,True,False,True
80329,2,1,False,False,False
83949,2,2,False,True,True
22791,2,1,True,True,False
30048,4,2,True,True,True
55260,2,1,False,True,True
100459,3,1,False,True,True
29825,2,1,True,True,True
20610,2,1,True,False,True
74904,4,2,False,False,False
98979,2,1,True,False,False
95617,4,1,False,False,True
38680,2,1,False,True,False
26300,2,1,False,False,False
87136,1,1,False,False,True
52037,2,1,False,False,False
5794,2,1,False,False,True
4352,2,1,False,False,False
100008,1,1,False,False,False
80535,4,1,False,False,False
62618,2,1,True,True,True
100918,1,1,True,False,False
53131,2,1,True,False,False
72350,2,1,True,True,True
86997,4,1,True,False,False
10155,4,4,True,True,False
56642,2,1,False,False,False
95068,2,1,False,False,True
22689,2,1,True,True,True
95214,2,1,False,False,False
100636,2,1,True,False,True
60842,2,1,True,False,True
34616,2,2,False,False,False
84390,2,1,False,False,False
91897,2,1,True,True,True
43822,2,1,True,False,True
100987,3,1,True,False,False
51265,4,2,False,False,False
66230,2,1,False,False,False
50706,2,1,True,True,True
37238,2,1,False,False,True
81967,2,1,False,True,True
32829,2,2,True,False,False
21862,2,1,False,False,True
75151,2,1,True,True,True
52756,4,1,True,False,False
48512,2,1,False,False,True
8753,2,1,True,False,False
87558,1,1,True,False,True
87213,2,2,False,False,False
10233,2,1,False,True,True
86033,2,1,True,True,True
45153,1,1,True,False,True
37901,2,1,True,True,False
47960,2,1,False,False,False
56032,2,1,True,False,False
102964,2,1,False,False,False
90187,2,1,True,True,True
99722,2,1,True,False,False
29253,2,1,False,False,True
96026,2,1,False,True,True
50614,2,1,True,True,True
10791,2,1,False,False,False
88705,2,1,False,True,True
91251,2,1,True,False,True
29567,2,1,True,False,True
13822,4,1,True,False,False
18098,2,1,False,False,True
87770,2,1,True,False,True
25525,4,1,False,False,True
73274,2,2,False,False,False
11283,1,1,True,True,True
97663,2,1,False,False,False
35681,2,1,True,False,True
51279,4,1,True,False,False
94473,2,1,False,False,True
85616,2,1,False,False,True
91548,3,1,True,False,False
38728,2,1,False,False,False
691,2,1,True,False,True
60330,2,1,True,False,False
28678,2,2,False,False,True
15595,2,1,False,False,True
75785,2,1,False,False,True
36801,2,1,True,True,True
44234,2,1,False,False,False
79210,3,1,False,False,False
88186,2,1,False,True,True
87909,2,1,False,False,False
65415,1,1,False,False,False
92787,2,1,True,False,True
31378,4,1,False,True,True
87983,2,1,False,False,True
81669,2,1,False,False,False
83496,2,1,False,False,True
65727,2,2,False,False,True
56808,2,1,False,True,False
67731,4,1,True,True,True
89810,2,1,False,False,True
89805,4,1,False,False,True
10045,2,2,False,False,True
63244,2,2,False,False,True
87803,2,1,True,False,True
42068,1,1,False,False,False
373,2,3,True,False,True
93922,2,1,True,False,False
44663,1,2,False,True,True
23851,4,1,False,False,False
35286,2,1,True,True,True
98358,1,2,False,False,True
6142,2,1,False,False,True
41056,2,2,True,False,True
91315,2,1,True,False,False
82905,2,1,False,False,True
70120,2,1,False,False,False
88562,2,1,True,False,False
93536,2,1,True,False,False
100371,2,1,False,False,False
100271,2,1,True,False,False
30274,2,1,True,False,False
90923,2,1,False,False,False
9364,2,2,False,False,True
29835,1,2,True,False,False
8367,2,1,True,False,False
42763,2,3,True,False,False
34079,2,1,True,False,True
33053,2,1,True,False,False
63129,3,1,True,False,True
2904,3,2,False,False,False
90818,2,2,True,True,False
29809,2,1,False,False,False
72272,1,1,True,False,False
85105,3,1,True,False,True
90788,2,1,False,True,False
86490,2,1,False,False,True
39147,4,2,True,False,True
36944,2,1,False,False,False
1899,1,1,True,True,False
100712,2,2,False,False,False
83638,2,1,False,False,False
29088,2,2,True,False,True
77394,3,1,True,False,True
95458,2,2,True,False,True
81868,2,2,True,False,False
50779,2,1,True,True,False
83044,4,1,False,True,True
60020,2,1,False,False,True
72232,4,1,False,False,False
84631,2,1,True,False,False
61004,2,1,True,True,True
3500,1,1,False,True,False
65512,2,1,True,False,True
88894,2,1,False,True,False
3208,4,1,False,False,False
93626,3,1,True,False,False
1346,2,1,True,False,False
37767,2,1,True,True,True
41854,1,1,True,False,False
42322,2,1,True,True,True
93920,2,2,False,False,True
30523,2,1,False,False,False
76704,2,1,True,False,False
67421,2,1,False,False,True
87364,2,1,True,False,False
86860,2,1,False,False,False
63572,4,1,True,True,False
29884,1,1,True,False,True
64990,4,1,True,False,False
102457,2,1,False,False,True
4200,2,2,False,True,True
66000,2,1,True,False,False
93710,3,1,False,False,True
42429,2,1,True,False,False
23814,2,2,False,False,True
79200,2,1,False,False,False
18745,2,1,True,False,True
37806,4,1,True,False,True
49576,2,1,False,False,True
100016,1,2,False,False,False
77466,2,1,False,False,True
55275,2,1,False,False,True
50246,2,1,False,False,False
86558,3,1,False,True,True
98317,2,1,False,True,True
23639,2,1,True,False,False
57799,2,1,False,True,False
24257,2,1,True,False,True
88117,2,1,True,False,False
30843,4,2,True,True,True
91170,3,1,False,False,False
80278,2,1,False,False,True
65297,1,1,True,False,False
90655,4,2,False,False,False
37832,2,1,True,True,False
51294,2,1,True,False,False
89355,2,1,False,False,False
91708,2,1,True,False,True
78637,2,1,False,False,False
90405,2,1,False,False,False
78907,2,1,True,False,False
66787,2,1,True,False,False
63586,2,1,True,False,True
92616,2,1,False,True,False
3795,2,1,False,False,False
60167,2,1,True,True,True
81928,2,1,False,False,False
62255,2,1,False,False,False
66091,2,2,True,False,False
3759,4,2,False,False,False
47330,2,1,True,False,False
46489,2,1,False,False,False
4120,2,1,False,True,True
60152,4,1,False,False,False
59215,2,1,False,False,True
74707,3,1,False,False,False
42330,2,1,False,False,False
86902,1,1,True,True,False
41849,2,1,False,False,False
86671,3,1,True,False,False
94282,2,1,True,True,True
51330,2,1,True,False,False
34021,2,1,True,True,False
54183,2,1,False,False,False
52551,2,2,False,False,True
32845,1,1,True,False,True
97494,2,1,False,False,False
8922,2,1,False,True,True
95362,2,1,True,False,False
45226,2,1,False,False,False
3965,2,1,False,False,True
27705,3,1,False,False,False
103126,2,1,True,False,False
3505,2,1,False,False,False
50118,3,1,True,True,True
68504,2,1,False,False,True
39606,1,1,True,False,False
67995,2,1,False,False,False
92308,2,1,False,False,False
35309,2,1,True,True,False
24297,2,1,True,True,True
99055,3,1,True,False,False
78789,2,1,False,False,False
67235,2,1,True,False,False
40620,2,1,False,True,True
60183,2,1,False,False,False
51676,2,1,False,True,False
61584,2,2,False,False,False
71420,4,1,False,False,False
90206,2,1,False,False,True
52788,2,1,True,False,False
6886,2,1,True,False,True
468,2,1,False,False,False
82946,3,1,True,False,False
61725,2,1,True,False,False
61015,2,1,False,False,False
41515,2,1,True,False,False
4608,2,1,False,False,False
80837,2,1,False,False,True
28941,3,1,True,False,False
4662,1,1,True,False,False
102258,2,1,True,True,True
56523,2,1,False,False,False
2641,2,1,False,False,True
60915,2,1,True,False,False
44553,2,1,False,False,False
69937,2,1,False,False,False
3954,2,1,False,False,True
76486,2,1,True,False,False
29742,2,1,True,False,False
12507,2,1,False,True,True
63084,2,1,True,False,True
87596,4,1,True,True,False
62057,2,1,False,False,False
10504,1,1,True,False,False
33196,2,1,True,False,True
75573,2,1,True,False,False
80934,2,1,True,True,False
56800,2,1,False,True,False
51657,2,1,True,True,True
84134,2,1,False,False,True
89746,3,1,False,False,True
88481,2,1,True,False,False
46200,2,1,True,False,False
82802,4,2,True,False,True
65562,1,1,False,False,False
89506,2,1,False,False,True
100276,2,1,True,True,True
52780,2,1,False,False,True
22907,2,1,False,True,False
30605,1,1,True,True,True
5315,2,1,False,False,False
40735,2,1,True,False,False
57170,2,1,True,False,False
6217,2,1,False,False,False
26449,1,1,False,False,True
